username,name,followers_count,final_location,count,x_id,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20
ZeeArif94372,Zee Arif,1,,1,2045876910069050000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ying194371Ying,🐼,1,,2,2037281440958930000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Yasinvisa,serunjogi yasin,1,,2,2066417837703380000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier1739224,Xavier,1,,1,2041480171161560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Winnithepo79429,Winni the pooh,1,,1,1759983622457550000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VelasquezH75528,Heidi Velasquez,1,,1,2050019039704230000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V4244M,V Mhakave,1,,1,1731954871492890000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UririWanywa,pambdg,1,,1,1692506089806320000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TudelaMari58037,mariane TUDELA,1,,1,1673986556741210000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towardstotuus,Towards Multipolar,1,,1,2065488289675570000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ToniR8450,Toni Rheault,1,,1,2050018345001580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TheUnbowedLand,The Unbowed Land,1,,1,2059650821344670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TashaWoods28439,Moon Moon,1,,2,2050032400466390000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SuperdoucheDoge,Super Doge,1,,2,1564589641642160000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SullivanSu56122,گرگ و میش,1,,2,2050450283222960000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SabriAli46543,Ali Sabri,1,,1,2047560976350730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rizzu8448,Danish,1,,1,2047739178784620000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RheaultLin56480,Linda Rheault,1,,1,2039228133556000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PowellShar5102,Sharryl Powell,1,,2,2050027754603610000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PorschaRob68422,Porscha Robertson,1,,1,2039227919046750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Polf138200,Polf,1,,1,2016975995392180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Peymannabt,Peyman,1,,2,2060983757851540000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Patriot1950249,Chamran,1,,1,2041981467685770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PatriciaTh80835,Lost in you,1,,4,1822406682946710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
Nabattpazar,Nabat,1,,1,2061856862958490000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Muaz_tasin,MU AZ,1,,7,1810562747563930000,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
MostafaAsh5085,Mostafa Ashraf,1,,3,2043190055339000000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammadtimodal,mamoli,1,,1,1257246902216690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mohaddeseh_05,Mohaddesh,1,,1,1820026987592690000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MissC94000,Miss Chaudhary,1,,1,2040774587890200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MhdyYa14551,یا مهدی,1,,1,2052325481463030000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MayaAli0209,Maya,1,,1,1724379533531370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MarylandL36248,لیلا,1,,4,2050443944056720000,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MarylandK60134,Maryland Kaye,1,,1,2050450577402770000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MalmirSami36397,samira malmir,1,,1,2051537483154730000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MahsaZenderooh,Mahsa Zenderooh,1,,1,2067605422207300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MahdiiEsmaelii,Mahdi Esmaeili,1,,1,2056195743279440000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lxlx191922,Lele,1,,2,1933654730003080000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LiggonsMar21167,Margaret Liggons,1,,1,2039206020438770000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LauraEd69193969,Elixir / کیمیا,1,,1,1807516710339040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KurtzCarla68402,بهاره,1,,1,2039198163588760000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KayhanOnline,کیهان آنلاین|Kayhan Online,1,,1,2061547650495690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Katy13_99,Ellie Azin,1,,1,2038290090527470000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kateonlinenow,GE Herbst,1,,7,2057820700069470000,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0
KarimifarMaziar,maziar,1,,1,1110987680408630000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JohnAdamsKS,John Adams,1,,1,2043014923526290000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JeffreyGinez,Jeffrey Ginez,1,,1,1411112112231960000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JanRoos153430,دلپذیری,1,,2,1996858568033950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Jafarhadiajlan,جعفر هادي,1,,1,1624287113033180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JTsesnokov96,Jelizaveta Tsesnokova,1,,2,2051338444413050000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Iran1i98,Iran,1,,1,2031657444611430000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HelenGonza29567,هلن گلزار,1,,1,1793779737141050000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HeangJean22108,Jean Heang,1,,1,2050027481294390000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hassan_ghith,Hassan 🇮🇶,1,,1,2043535255601030000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HasanSalim9te,Hasan Salim,1,,1,2059470200358000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry6996j,Harry,1,,1,1983564169199900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HamedAbasi13,Hamed Abasi,1,,1,1042174164889690000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Haidersipah,Haider,1,,1,1822673794491940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GreenLisa45075,هر روز نو (EverydayNew,1,,2,1996856188965900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ForghaniMa32993,پسرِ تاجرِفرش با رانت,1,,1,1886727494109420000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Drmahdisalari,محمد مهدی سالاری,1,,1,1806058727742540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DrTimeLeaddd,Dr Time Lead,1,,1,2054676397482980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DirectorClan,.,1,,1,2513084798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DetoxTeawf,Detox Tea,1,,3,2027817710571210000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ChrispyDoggo,Chrispy,1,,1,1593493973276000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chiefwhip_1,David Njoroge K ,1,,2,588057501,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CKizziar33931,Cathy Kizziar,1,,3,2050017716614910000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
BoucherGel43167,Gelin Boucher,1,,1,2050454498028750000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BinanceNad55999,nader_binance 🐉 $MON,1,,15,1700096265688660000,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
BenjJLin,Albedo,1,,1,1656732263286030000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AyranZmyn1527,ایران زمین,1,,1,2052774785172560000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AyranMn42629,ایران من,1,,1,2052330234247050000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstroMvw,ASTRO,1,,4,1588872964795240000,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
AstouCA73643427,Astou CAMARA,1,,1,1274045564036970000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AraghianAr92657,Arash Araghian.,1,,1,1917584279673950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AmyMyers19466,Amy Myers,1,,1,2050027996233270000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amin66bahramian,امین بهرامیان,1,,1,2058417778231510000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AmiinDayl,Amiin Dayl,1,,1,1764084338985940000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AaiAarBee,Rohit batra,1,,1,2042088097278540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AMM11088,Ali MM,1,,3,2065346528651150000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AHess4976,قلب زنده /LivingHeart,1,,3,1996829221419950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
65madani,عباس مدنی وصال,1,,1,2064655892868430000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41SIR_,SIR_AL,1,,3,2056675717274800000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
001_san69270,San 001,1,,1,2037032173539350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ziziquv2,zizi,0,,1,2066182781785320000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zahrap4gh,zahra,0,,2,2066144235485560000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ylinol43748,Ylinol,0,,3,1980217635544370000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
xtailormade,xtailormade,0,,3,2060651173170790000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
xfzpf,x,0,,1,2063998582290780000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wpqgae,ghdh,0,,1,2063322250120460000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wjj1g,حسن,0,,2,2060935444620010000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wardita,ward,0,,1,2057748902648890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
victoria_j61922,وارش,0,,3,2039197519515670000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
unhilig,unhilig,0,,1,1522193318406330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
todayaffairs360,Tech Ali Hamza,0,,1,2040390286413530000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tamara_san10484,Story of love,0,,4,2050447903521490000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
soltani64_mehdi,Mehdi Soltani,0,,1,990484258216083000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofiaaapk5x,sofi n,0,,1,1453434892956710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sofiaaa4tk9,sofia 💕,0,,1,1247011716292140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
shelby_tay77625,she.T,0,,2,2050427799438010000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saimabozdar,saima bozdar,0,,1,2058499470107510000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saedi791400,Soheil Saedifar,0,,1,2007465416478580000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadatvasei,seyede batool vasei,0,,1,2068441885081800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadamrashkaldo,sadam rashkaldo,0,,1,2064615487997180000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sabrina_gr25680,سبزرنگ,0,,1,2050028826365760000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruben_ari14858,MAKANAKI,0,,1,1839266459085660000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosiitas9741,بارانم..,0,,2,2050430319422260000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
rosiitas91868,Cynthia Rosiitas,0,,1,2050022437576990000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
robin_broo32384,Rainbow,0,,3,2050447517314090000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
robert22170,Robert Selman,0,,1,1678434898552520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rivera_ken48690,مجنون تو,0,,3,2050448845084000000,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rezawfx,reza,0,,1,2058056681376850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
paula_chav29851,Unbreakable,0,,2,2050447901948560000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paula_brig1508,glimmer :سوسو زدن,0,,4,1996841350617350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
nykdl10578,محمد نیکدل,0,,2,2035790291014480000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nezamaaa1491621,Nezamaaa1403,0,,1,1852804267377080000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natasha_cl81111,Hope,0,,1,2050447520619270000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mryhpz,محمد بخشنده,0,,1,2059853190913220000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
momofmahh,Fiza Raza,0,,1,2054948802105050000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mohsenkooti,محسن کوتی,0,,1,1631392305331450000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mohamad9719fa,محمد ب,0,,1,2056051098658470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhmdmhm62427351,فدای رهبر ملت ایران اسلامی,0,,1,1556544474968360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
majkrzak94381,رها صابری,0,,1,2050436103769890000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
majkrzak45457,سپیدپوشِ بخش غم,0,,2,2039197364401870000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
lilyysx4d,lily 🥀 a,0,,1,3381144405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lay0012026,lay,0,,1,2036344750585030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
laura_ande36131,دختر دریایی 🧜,0,,1,1825072111565810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ladyk26524,زهرا - واژه باز,0,,1,1997281308427660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kouroooush726,کوروش,0,,4,2003856023631860000,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
kimberly_c95449,سارا,0,,1,2050028756467650000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnson_kr37971,در حوالی باران,0,,3,2050449340435420000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnmaxider,john,0,,3,2046691025943490000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
javatagha,نجواد,0,,4,2040707705120170000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
irandokht1283,دخت ایران,0,,2,2063707714216200000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
iranFlare,iran,0,,1,2065376674112280000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idjyof,مهدی خراسانی,0,,1,2065360350434700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huff_mary88525,Mary Huff,0,,2,2050017890548450000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
hester_hol55704,هستینگز,0,,1,2050444320541470000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
henderson77202,سهراب زمانی,0,,1,2039226828179560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
haj_ahmad80,افسران جنگ نرم,0,,1,1449679334034320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gyxzPVaA6FPVdUn,حسین ایران زاده,0,,1,1124279436487070000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
grandovhz,grand,0,,2,2063658868563980000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ghararehasemani,jahadiraheaseman,0,,1,2058571769183650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fatimamtairek91,Fatima,0,,1,1970790941800690000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebubeprincea,ebube prince,0,,1,2040957760825700000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dunbar6234,T.Dunbar,0,,1,2050029991228760000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deanna_jac53780,سرنوشت,0,,2,2050445932898990000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dawn_malon81560,Dawn Malone,0,,1,2050022376860220000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cihanharbi2024,Cihan Harbi,0,,1,1643445572295180000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carla_spal76196,سعید,0,,1,2050028526749810000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carboseiro62819,Be There,0,,1,1849956658086060000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bobo_carol26158,Carolina Bobo,0,,2,2050022699041190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
bnmqdc,احمد حسين,0,,2,2066140713654340000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biubiu998866,biubiu9988,0,,1,1973779627912130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ayatullahyldz,ayatullah yildiz,0,,15,2062533133560410000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
asktariq2,Hussain Tariq,0,,1,1663617531758940000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
asia_curri20508,یه آسیایی تنها,0,,3,1997260389147620000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
arpesinoric,Arpesinoric,0,,1,1925272364847360000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arminEB1993,armin Ebrahim zadeh,0,,1,2061332171135110000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ap_1_4,A P,0,,1,2054621506374600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
anticafe1221,Anti-cafe,0,,1,1990144191226380000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
almostslutgj,Rafiro,0,,2,1359591453182360000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
almaraastore,Almaraa,0,,2,2037488238932250000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ali_khalkhalii,سید خلخالی,0,,1,1797542042496540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ali3rezk,Ali Rezk,0,,1,2064110680504970000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akashsrajput,Akash,0,,1,1289413077818120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afzali_soheila,miss s.o.h.a,0,,1,1610288457561120000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAtakishi21525,Zohre Atakishi,0,,1,1991946334950340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
YolandaMor89907,Miss you nights,0,,3,2050447967388100000,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
XTurkvan37489,Xandy Turkvan,0,,1,2050022230445190000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WidodoAlbe45441,Albert Widodo,0,,4,2055573975313320000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
VictoriaMa87236,ویکتورررر,0,,2,2050029406907930000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VickiCook397780,Vicki Cook,0,,1,2050027964813680000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VThibodeau71344,صفر و یک,0,,1,2050444043700590000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TownsendNa34743,غمکده,0,,4,2050449248857080000,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TownsendAn63648,Anne Townsend,0,,1,2050027196954110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TonyaBrown89693,Rose,0,,3,2050448479961470000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Toghi59,ناصر نصرالهی,0,,1,2060646617762480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TinaG40579,Tina40,0,,2,2050434445589490000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TheInkBastard,The Ink Bastard,0,,1,2060473114132120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TashaS43147,ناتاشا147,0,,1,2050444440880180000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TanyaMayfi31577,Evergreen,0,,4,2050447754904620000,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TahiraFowad,Tahira Fowad,0,,3,2038376081300900000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
TSHMediaST,TSH Media,0,,1,2066280703285700000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SuzanneT28027,راز شهرزاد,0,,2,2039192807370290000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SusieHolde28649,Susie Holder,0,,1,2039205260938350000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
StaceyKost3368,سایه نوش,0,,2,2039192840702490000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SrinivasRe39785,Srinivas Reddy,0,,1,1680759989810640000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siavashroostaei,siavash roostaei,0,,1,2008621597649930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ShannonN50998,پنجره به آسمان (WindowToHeaven,0,,5,1996859974107260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
Shams_ali14125,Shams Ali,0,,1,2056306247939590000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarbaz155016,Sarbaz,0,,1,2057488335279420000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SarahBobo433721,Sarah Bobo,0,,1,2050027192705270000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SangareMoh5589,Sangare Mohamed,0,,1,1985730380272710000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Salvatore3oaj,rayane,0,,1,2020295134051450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SalemAlWoszf,Salem Al Wosabi,0,,1,2065752488217590000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saikot269,Saikot Hossain,0,,3,2028557541232300000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Sadiaa_Baloch5,Sadia Baloch,0,,1,2054853782153120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SMuhuthia98150,Stephen muhuthia,0,,1,1798721614609310000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SMendez21926,Sima Mendez,0,,1,2050019636490490000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rn3136M,reza m,0,,1,928232789639598000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RheaultRos79335,رسول کامکار,0,,5,1994153222492300000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
